39934712,http://en.wikipedia.org.secure.waps.io/wiki/Blanca_Peak,"2017-07-26 09:54:01.0",,40184,9419,0
39934712,http://en.wikipedia.org.secure.waps.io/wiki/Mount_Phillips_(New_Mexico),"2017-07-26 09:55:20.0",,449569,9622,0
39934712,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountain tom wolf,"2017-07-26 09:57:24.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountain range,27271,11307,0
39934712,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountain lone fighter,"2017-07-26 09:57:52.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountain tom wolf,139993,32011,0
39934712,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=blanca peak southern end,"2017-07-26 10:00:28.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountain lone fighter,43327,18467,0
39934712,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=timberline unusual high,"2017-07-26 10:01:13.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=blanca peak southern end,17150,5980,0
39934712,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=timberline mountains unusual high,"2017-07-26 10:01:31.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=timberline unusual high,2221,1905,0
39934712,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=timberline mountains unusually high,"2017-07-26 10:01:34.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=timberline mountains unusual high,74103,3520,0
40786788,http://searchwell.l3s.uni-hannover.de/?uid=40786788,"2017-07-26 09:19:00.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=40786788,12982,12243,0
40786788,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%D0%B3%D0%BE%D1%80%D1%8B %D1%81%D0%B0%D0%BD%D0%B3%D1%80 %D0%B4%D0%B5 %D0%BA%D1%80%D0%B8%D1%81%D1%82%D0%BE,"2017-07-26 09:19:15.0",http://searchwell.l3s.uni-hannover.de/?uid=40786788,114621,17588,0
40786788,http://ru.wikipedia.org.secure.waps.io/wiki/%D0%90%D0%B4%D0%B0%D0%BC%D1%81_(%D0%B3%D0%BE%D1%80%D0%B0,_%D0%9A%D0%BE%D0%BB%D0%BE%D1%80%D0%B0%D0%B4%D0%BE),"2017-07-26 09:19:23.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%D0%B3%D0%BE%D1%80%D1%8B %D1%81%D0%B0%D0%BD%D0%B3%D1%80 %D0%B4%D0%B5 %D0%BA%D1%80%D0%B8%D1%81%D1%82%D0%BE,16410,16113,0
40786788,http://ru.wikipedia.org.secure.waps.io/wiki/%D0%A1%D0%B0%D0%BD%D0%B3%D1%80_%D0%B4%D0%B5_%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%BE_(%D1%85%D1%80%D0%B5%D0%B1%D0%B5%D1%82),"2017-07-26 09:19:41.0",http://ru.wikipedia.org.secure.waps.io/wiki/%D0%90%D0%B4%D0%B0%D0%BC%D1%81_(%D0%B3%D0%BE%D1%80%D0%B0,_%D0%9A%D0%BE%D0%BB%D0%BE%D1%80%D0%B0%D0%B4%D0%BE),27303,2629,0
40786788,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%D0%B3%D0%BE%D1%80%D1%8B %D1%81%D0%B0%D0%BD%D0%B3%D1%80 %D0%B4%D0%B5 %D0%BA%D1%80%D0%B8%D1%81%D1%82%D0%BE %D0%BF%D0%B8%D0%BA %D0%B1%D0%BB%D0%B0%D0%BD%D0%BA%D0%B0,"2017-07-26 09:21:11.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=%D0%B3%D0%BE%D1%80%D1%8B %D1%81%D0%B0%D0%BD%D0%B3%D1%80 %D0%B4%D0%B5 %D0%BA%D1%80%D0%B8%D1%81%D1%82%D0%BE,185890,40433,0
